*partie_5;3;8;159;22;18;19
*partie_4;31;306;138;25;433;110
*partie_3;11;3;40;120;8;17
*partie_2;1045;815;875;1105;1708;1606
*partie_1;38;47;290;63;81;38
*partie_0;2;21;3;2;31;1
