%%MatrixMarket matrix coordinate integer general
3485 21 1
3509 21 1
3559 21 1
3661 21 1
4585 21 1
4587 21 1
4590 21 1
6458 21 1
6713 21 1
6714 21 1
804 22 1
3095 22 1
4027 22 1
4113 22 1
5879 22 1
7047 22 1
7503 22 1
9449 22 1
2348 23 1
3732 23 1
3734 23 1
3735 23 1
3736 23 1
3737 23 1
3740 23 1
3741 23 1
783 24 1
3916 24 1
4496 24 1
5148 24 1
5157 24 1
5158 24 1
5204 24 1
5530 24 1
4023 25 1
5546 25 1
7080 25 1
852 26 1
853 26 1
855 26 1
1296 26 1
1307 26 1
4256 26 1
6048 26 1
6505 26 1
9913 26 1
445 27 1
1189 27 1
1412 27 1
1805 27 1
2375 27 1
2822 27 1
3125 27 1
3241 27 1
3399 27 1
4105 27 1
4140 27 1
4216 27 1
5174 27 1
5182 27 1
5558 27 1
6567 27 1
7328 27 1
7531 27 1
7550 27 1
7915 27 1
10090 27 1
10110 27 1
10151 27 1
6719 28 1
7148 28 1
7760 28 1
9674 28 1
9766 28 1
9842 28 1
1199 29 1
1808 29 1
2652 29 1
4032 29 1
8723 29 1
345 30 1
350 30 1
351 30 1
352 30 1
353 30 1
360 30 1
368 30 1
369 30 1
432 30 1
459 30 1
510 30 1
511 30 1
540 30 1
552 30 1
660 30 1
692 30 1
693 30 1
696 30 1
974 30 1
1065 30 1
1068 30 1
1154 30 1
1217 30 1
1347 30 1
1442 30 1
1474 30 1
1514 30 1
1782 30 1
1783 30 1
1863 30 1
1864 30 1
1882 30 1
1995 30 1
2143 30 1
2153 30 1
2260 30 1
2321 30 1
2323 30 1
2402 30 1
2499 30 1
2639 30 1
2737 30 1
2752 30 1
2755 30 1
2832 30 1
2875 30 1
2916 30 1
2949 30 1
2956 30 1
2957 30 1
3014 30 1
3171 30 1
3207 30 1
3240 30 1
3422 30 1
3764 30 1
4009 30 1
4010 30 1
4227 30 1
4351 30 1
4383 30 1
4622 30 1
5218 30 1
5435 30 1
5530 30 1
5580 30 1
5587 30 1
5820 30 1
5861 30 1
5945 30 1
5947 30 1
6119 30 1
6133 30 1
6166 30 1
6625 30 1
6689 30 1
6707 30 1
6833 30 1
7380 30 1
7964 30 1
7965 30 1
8584 30 1
8666 30 1
8691 30 1
8936 30 1
9132 30 1
9157 30 1
9158 30 1
9768 30 1
9816 30 1
9892 30 1
10024 30 1
10043 30 1
10051 30 1
10147 30 1
10179 30 1
10202 30 1
10224 30 1
886 31 1
954 31 1
4392 31 1
6218 31 1
6219 31 1
886 32 1
1273 32 1
1281 32 1
1478 32 1
1481 32 1
1483 32 1
2051 32 1
3058 32 1
3432 32 1
3454 32 1
4034 32 1
4479 32 1
4611 32 1
4649 32 1
5405 32 1
5510 32 1
6143 32 1
8669 32 1
766 33 1
767 33 1
1512 33 1
1203 34 1
4788 34 1
827 35 1
834 35 1
840 35 1
841 35 1
876 35 1
884 35 1
1112 35 1
1215 35 1
1217 35 1
1799 35 1
1980 35 1
1998 35 1
2228 35 1
2823 35 1
4277 35 1
4291 35 1
4482 35 1
4898 35 1
4922 35 1
5289 35 1
6598 35 1
6793 35 1
7423 35 1
7754 35 1
7839 35 1
8668 35 1
8864 35 1
9304 35 1
35 36 1
171 36 1
175 36 1
329 36 1
437 36 1
462 36 1
486 36 1
510 36 1
511 36 1
558 36 1
678 36 1
724 36 1
756 36 1
844 36 1
853 36 1
855 36 1
873 36 1
935 36 1
963 36 1
1065 36 1
1075 36 1
1079 36 1
1086 36 1
1138 36 1
1156 36 1
1157 36 1
1158 36 1
1230 36 1
1231 36 1
1233 36 1
1297 36 1
1317 36 1
1363 36 1
1372 36 1
1396 36 1
1425 36 1
1478 36 1
1516 36 1
1520 36 1
1554 36 1
1575 36 1
1577 36 1
1581 36 1
1603 36 1
1655 36 1
1696 36 1
1702 36 1
1732 36 1
1853 36 1
1876 36 1
1910 36 1
1919 36 1
1959 36 1
1979 36 1
1987 36 1
1988 36 1
2005 36 1
2008 36 1
2013 36 1
2061 36 1
2062 36 1
2065 36 1
2091 36 1
2133 36 1
2147 36 1
2148 36 1
2167 36 1
2181 36 1
2192 36 1
2204 36 1
2232 36 1
2266 36 1
2282 36 1
2390 36 1
2493 36 1
2682 36 1
2699 36 1
2717 36 1
2754 36 1
2799 36 1
2814 36 1
2876 36 1
2891 36 1
2907 36 1
3014 36 1
3193 36 1
3244 36 1
3248 36 1
3253 36 1
3261 36 1
3262 36 1
3292 36 1
3309 36 1
3321 36 1
3408 36 1
3435 36 1
3437 36 1
3439 36 1
3486 36 1
3488 36 1
3529 36 1
3592 36 1
3629 36 1
3632 36 1
3647 36 1
3653 36 1
3669 36 1
3688 36 1
3758 36 1
3932 36 1
4050 36 1
4058 36 1
4124 36 1
4135 36 1
4150 36 1
4168 36 1
4188 36 1
4212 36 1
4226 36 1
4324 36 1
4333 36 1
4361 36 1
4363 36 1
4411 36 1
4440 36 1
4465 36 1
4547 36 1
4581 36 1
4664 36 1
4696 36 1
4732 36 1
4734 36 1
4741 36 1
4758 36 1
4759 36 1
4762 36 1
4794 36 1
4811 36 1
4817 36 1
4855 36 1
4930 36 1
4993 36 1
5013 36 1
5052 36 1
5064 36 1
5207 36 1
5226 36 1
5255 36 1
5276 36 1
5298 36 1
5299 36 1
5315 36 1
5325 36 1
5341 36 1
5428 36 1
5469 36 1
5522 36 1
5560 36 1
5608 36 1
5698 36 1
5737 36 1
5802 36 1
5811 36 1
5914 36 1
5921 36 1
6002 36 1
6175 36 1
6177 36 1
6240 36 1
6268 36 1
6286 36 1
6310 36 1
6400 36 1
6405 36 1
6480 36 1
6524 36 1
6532 36 1
6614 36 1
6713 36 1
6753 36 1
6774 36 1
6867 36 1
6869 36 1
6876 36 1
7280 36 1
7296 36 1
7341 36 1
7445 36 1
7518 36 1
7542 36 1
7612 36 1
7742 36 1
7744 36 1
7781 36 1
7837 36 1
7880 36 1
7900 36 1
7907 36 1
7908 36 1
7947 36 1
7961 36 1
7968 36 1
8019 36 1
8080 36 1
8166 36 1
8241 36 1
8383 36 1
8413 36 1
8416 36 1
8428 36 1
8449 36 1
8514 36 1
8638 36 1
8673 36 1
8696 36 1
8736 36 1
8834 36 1
8846 36 1
9000 36 1
9254 36 1
9284 36 1
9352 36 1
9547 36 1
9569 36 1
9618 36 1
9652 36 1
9702 36 1
9735 36 1
9777 36 1
9818 36 1
9887 36 1
9888 36 1
9892 36 1
10096 36 1
10109 36 1
10164 36 1
10167 36 1
10168 36 1
10171 36 1
10174 36 1
10178 36 1
10186 36 1
10198 36 1
10205 36 1
10206 36 1
10239 36 1
10246 36 1
10253 36 1
341 37 1
348 37 1
367 37 1
580 37 1
615 37 1
643 37 1
709 37 1
733 37 1
768 37 1
769 37 1
1542 37 1
1625 37 1
1785 37 1
1789 37 1
1899 37 1
2020 37 1
2024 37 1
2062 37 1
2142 37 1
2160 37 1
2204 37 1
2205 37 1
2332 37 1
2716 37 1
2776 37 1
2799 37 1
2801 37 1
2843 37 1
2856 37 1
2877 37 1
2930 37 1
2980 37 1
3121 37 1
3845 37 1
3884 37 1
4360 37 1
4458 37 1
4534 37 1
4765 37 1
4794 37 1
4908 37 1
4911 37 1
4913 37 1
4919 37 1
5042 37 1
5123 37 1
5132 37 1
5200 37 1
5217 37 1
5232 37 1
5343 37 1
5408 37 1
5409 37 1
5422 37 1
5545 37 1
5640 37 1
5742 37 1
6795 37 1
6936 37 1
6937 37 1
7334 37 1
7637 37 1
7757 37 1
7811 37 1
7821 37 1
8098 37 1
8371 37 1
8406 37 1
8407 37 1
8411 37 1
8418 37 1
8475 37 1
8657 37 1
8709 37 1
8783 37 1
8828 37 1
8896 37 1
8910 37 1
8984 37 1
8985 37 1
8990 37 1
9014 37 1
9043 37 1
9106 37 1
9141 37 1
9154 37 1
9158 37 1
9368 37 1
9655 37 1
9666 37 1
9791 37 1
9909 37 1
9915 37 1
10043 37 1
10140 37 1
10146 37 1
10189 37 1
10206 37 1
1055 38 1
1158 38 1
1201 38 1
1202 38 1
1531 38 1
2942 38 1
3002 38 1
3306 38 1
3445 38 1
3573 38 1
3685 38 1
3798 38 1
3998 38 1
4180 38 1
5007 38 1
5142 38 1
5801 38 1
5821 38 1
5900 38 1
6761 38 1
6804 38 1
6815 38 1
6862 38 1
6983 38 1
6987 38 1
7258 38 1
7615 38 1
8034 38 1
8334 38 1
8567 38 1
8840 38 1
9483 38 1
9667 38 1
5853 39 1
7324 39 1
8598 39 1
2182 40 1
3442 40 1
3848 40 1
3849 40 1
3850 40 1
3851 40 1
3852 40 1
3853 40 1
3854 40 1
4108 40 1
4302 40 1
4303 40 1
4458 40 1
4576 40 1
4577 40 1
4579 40 1
8842 40 1
1889 41 1
8838 41 1
8839 41 1
161 42 1
590 42 1
1631 42 1
1632 42 1
1633 42 1
1687 42 1
4241 42 1
4242 42 1
4259 42 1
4261 42 1
4263 42 1
4266 42 1
4267 42 1
4268 42 1
4301 42 1
4322 42 1
4323 42 1
4337 42 1
4392 42 1
4584 42 1
4619 42 1
4621 42 1
4622 42 1
4623 42 1
4624 42 1
4625 42 1
4626 42 1
4627 42 1
4632 42 1
4633 42 1
4638 42 1
4639 42 1
4644 42 1
4653 42 1
4656 42 1
4657 42 1
4658 42 1
4667 42 1
4668 42 1
4962 42 1
5035 42 1
5038 42 1
5081 42 1
5095 42 1
5096 42 1
5100 42 1
5110 42 1
5113 42 1
5115 42 1
5118 42 1
5126 42 1
5129 42 1
5131 42 1
5133 42 1
5135 42 1
5143 42 1
5144 42 1
5146 42 1
5184 42 1
5212 42 1
5231 42 1
5286 42 1
5287 42 1
5352 42 1
5386 42 1
5403 42 1
5801 42 1
5836 42 1
8357 42 1
8452 42 1
9329 42 1
9665 42 1
10176 42 1
31 43 1
37 43 1
38 43 1
62 43 1
92 43 1
93 43 1
313 43 1
383 43 1
399 43 1
431 43 1
474 43 1
516 43 1
532 43 1
534 43 1
596 43 1
660 43 1
664 43 1
668 43 1
839 43 1
1049 43 1
1335 43 1
1492 43 1
1494 43 1
1504 43 1
1506 43 1
1560 43 1
1563 43 1
1717 43 1
1779 43 1
1952 43 1
1977 43 1
1994 43 1
2113 43 1
2121 43 1
2182 43 1
2194 43 1
2361 43 1
2362 43 1
2395 43 1
2483 43 1
2559 43 1
2613 43 1
2673 43 1
2675 43 1
2676 43 1
2677 43 1
2678 43 1
2723 43 1
2724 43 1
2725 43 1
2735 43 1
2745 43 1
2746 43 1
2780 43 1
2805 43 1
2980 43 1
3045 43 1
3064 43 1
3144 43 1
3165 43 1
3847 43 1
3874 43 1
3910 43 1
4254 43 1
4349 43 1
4385 43 1
4389 43 1
4503 43 1
4627 43 1
4738 43 1
4875 43 1
4879 43 1
5010 43 1
5667 43 1
5678 43 1
5681 43 1
5682 43 1
5719 43 1
6062 43 1
6113 43 1
6122 43 1
6128 43 1
6130 43 1
6290 43 1
6561 43 1
6578 43 1
6579 43 1
6582 43 1
6583 43 1
6589 43 1
6918 43 1
6922 43 1
6940 43 1
6941 43 1
6973 43 1
7036 43 1
7101 43 1
7122 43 1
7123 43 1
7124 43 1
7128 43 1
7129 43 1
7141 43 1
7149 43 1
7183 43 1
7214 43 1
7222 43 1
7331 43 1
7520 43 1
7521 43 1
7912 43 1
7916 43 1
8066 43 1
8078 43 1
8114 43 1
8117 43 1
8152 43 1
8153 43 1
8164 43 1
8177 43 1
8179 43 1
8186 43 1
8199 43 1
8345 43 1
8351 43 1
8352 43 1
8353 43 1
8362 43 1
8420 43 1
8572 43 1
8581 43 1
8582 43 1
8653 43 1
8906 43 1
8940 43 1
8963 43 1
8967 43 1
8968 43 1
9016 43 1
9018 43 1
9032 43 1
9033 43 1
9034 43 1
9035 43 1
9036 43 1
9037 43 1
9040 43 1
9042 43 1
9043 43 1
9044 43 1
9045 43 1
9046 43 1
9050 43 1
9051 43 1
9052 43 1
9056 43 1
9057 43 1
9058 43 1
9060 43 1
9066 43 1
9067 43 1
9068 43 1
9069 43 1
9073 43 1
9075 43 1
9078 43 1
9079 43 1
9080 43 1
9085 43 1
9086 43 1
9087 43 1
9088 43 1
9089 43 1
9090 43 1
9091 43 1
9092 43 1
9095 43 1
9096 43 1
9097 43 1
9098 43 1
9099 43 1
9100 43 1
9104 43 1
9105 43 1
9111 43 1
9115 43 1
9127 43 1
9129 43 1
9130 43 1
9131 43 1
9132 43 1
9133 43 1
9134 43 1
9135 43 1
9136 43 1
9137 43 1
9138 43 1
9139 43 1
9140 43 1
9142 43 1
9143 43 1
9144 43 1
9147 43 1
9148 43 1
9150 43 1
9151 43 1
9152 43 1
9153 43 1
9154 43 1
9155 43 1
9156 43 1
9157 43 1
9159 43 1
9160 43 1
9161 43 1
9162 43 1
9163 43 1
9205 43 1
9210 43 1
9211 43 1
9227 43 1
9235 43 1
9238 43 1
9239 43 1
9272 43 1
9276 43 1
9277 43 1
9477 43 1
9493 43 1
9530 43 1
9539 43 1
9628 43 1
9643 43 1
9651 43 1
9720 43 1
9734 43 1
9741 43 1
9790 43 1
9791 43 1
9794 43 1
9797 43 1
9836 43 1
9878 43 1
9921 43 1
9951 43 1
9966 43 1
9967 43 1
10175 43 1
10212 43 1
10214 43 1
10231 43 1
10232 43 1
10233 43 1
10234 43 1
10235 43 1
10238 43 1
450 44 1
1262 44 1
1853 44 1
1854 44 1
2024 44 1
2053 44 1
2079 44 1
2085 44 1
2134 44 1
2194 44 1
2200 44 1
2989 44 1
3097 44 1
4804 44 1
7312 44 1
7356 44 1
7379 44 1
7936 44 1
8066 44 1
8820 44 1
8862 44 1
8871 44 1
9145 44 1
4819 45 1
5657 45 1
6212 45 1
6261 45 1
7087 45 1
7103 45 1
7104 45 1
8547 45 1
84 46 1
290 46 1
7036 46 1
9838 46 1
10173 46 1
294 47 1
921 47 1
922 47 1
930 47 1
1142 47 1
1741 47 1
1800 47 1
1826 47 1
1916 47 1
1926 47 1
2024 47 1
2893 47 1
3018 47 1
3090 47 1
3185 47 1
3369 47 1
3394 47 1
3400 47 1
3523 47 1
3632 47 1
3637 47 1
3639 47 1
3642 47 1
3644 47 1
3986 47 1
4075 47 1
4314 47 1
4433 47 1
4441 47 1
5099 47 1
5101 47 1
5103 47 1
5104 47 1
5192 47 1
5218 47 1
5311 47 1
5321 47 1
5329 47 1
5345 47 1
5348 47 1
5351 47 1
5950 47 1
6035 47 1
6383 47 1
6421 47 1
6426 47 1
6454 47 1
6484 47 1
6512 47 1
6530 47 1
6540 47 1
6552 47 1
6600 47 1
6662 47 1
6722 47 1
6726 47 1
6767 47 1
6835 47 1
6895 47 1
6930 47 1
6954 47 1
6986 47 1
7030 47 1
7044 47 1
7096 47 1
7180 47 1
7278 47 1
7380 47 1
7719 47 1
7846 47 1
7931 47 1
7960 47 1
7961 47 1
7989 47 1
8001 47 1
8006 47 1
8049 47 1
8498 47 1
8499 47 1
8526 47 1
8559 47 1
8641 47 1
8759 47 1
8885 47 1
8945 47 1
9117 47 1
9180 47 1
9364 47 1
9710 47 1
9871 47 1
9892 47 1
9931 47 1
53 48 1
6008 48 1
6295 48 1
8080 48 1
8413 48 1
9652 48 1
9801 48 1
9863 48 1
1025 49 1
1026 49 1
1030 49 1
2367 49 1
2568 49 1
6195 49 1
8135 49 1
9201 49 1
9217 49 1
67 50 1
5145 50 1
7950 50 1
9258 50 1
147 51 1
750 51 1
801 51 1
4714 51 1
4927 51 1
5579 51 1
2296 52 1
6079 52 1
6284 52 1
7308 52 1
999 53 1
4836 53 1
5002 53 1
5824 53 1
8593 53 1
1134 54 1
1138 54 1
3859 54 1
3973 54 1
4254 54 1
5082 54 1
5409 54 1
6494 54 1
6575 54 1
6628 54 1
1394 55 1
1459 55 1
1918 55 1
3276 55 1
3590 55 1
4154 55 1
4370 55 1
5331 55 1
6107 55 1
6115 55 1
6116 55 1
6471 55 1
6832 55 1
7020 55 1
7450 55 1
7719 55 1
8183 55 1
8652 55 1
9232 55 1
9389 55 1
9606 55 1
9990 55 1
1051 56 1
4044 56 1
5168 56 1
7324 56 1
8755 56 1
8851 56 1
8852 56 1
788 57 1
804 57 1
1037 57 1
1198 57 1
1734 57 1
3595 57 1
4291 57 1
4383 57 1
4810 57 1
5085 57 1
5187 57 1
5586 57 1
5596 57 1
5600 57 1
5607 57 1
5608 57 1
5610 57 1
5627 57 1
5854 57 1
6225 57 1
6534 57 1
6664 57 1
7276 57 1
7284 57 1
7308 57 1
7309 57 1
7317 57 1
7500 57 1
7726 57 1
7765 57 1
8750 57 1
8751 57 1
8753 57 1
8871 57 1
10083 57 1
10084 57 1
129 58 1
131 58 1
573 58 1
580 58 1
581 58 1
583 58 1
586 58 1
598 58 1
599 58 1
603 58 1
604 58 1
606 58 1
608 58 1
609 58 1
613 58 1
617 58 1
618 58 1
744 58 1
747 58 1
893 58 1
6813 58 1
8492 58 1
8595 58 1
8881 58 1
8882 58 1
8930 58 1
75 59 1
472 59 1
506 59 1
569 59 1
651 59 1
700 59 1
1067 59 1
1141 59 1
1869 59 1
1888 59 1
2042 59 1
2733 59 1
3032 59 1
3137 59 1
3297 59 1
3457 59 1
3989 59 1
4448 59 1
4537 59 1
4705 59 1
4706 59 1
4949 59 1
4994 59 1
5404 59 1
5620 59 1
5935 59 1
6111 59 1
6274 59 1
6600 59 1
7311 59 1
7442 59 1
7666 59 1
8197 59 1
8317 59 1
8541 59 1
8701 59 1
8848 59 1
9410 59 1
9605 59 1
9714 59 1
9838 59 1
1521 60 1
1522 60 1
1560 60 1
1967 60 1
1968 60 1
6664 60 1
1032 61 1
1310 61 1
1736 61 1
2357 61 1
2393 61 1
4131 61 1
4142 61 1
8411 61 1
342 62 1
738 62 1
1580 62 1
1698 62 1
2037 62 1
2325 62 1
2380 62 1
3153 62 1
3177 62 1
3413 62 1
3716 62 1
3718 62 1
3772 62 1
3778 62 1
3787 62 1
3794 62 1
3819 62 1
3820 62 1
3821 62 1
4062 62 1
4136 62 1
5190 62 1
7062 62 1
7262 62 1
7263 62 1
7270 62 1
7307 62 1
8677 62 1
8890 62 1
817 63 1
2300 63 1
5382 63 1
1815 64 1
3304 64 1
6547 64 1
719 65 1
871 65 1
3234 65 1
6615 65 1
9895 65 1
230 66 1
1501 66 1
8097 66 1
8297 66 1
8576 66 1
9573 66 1
10029 66 1
10156 66 1
483 67 1
1852 67 1
2056 67 1
2058 67 1
2271 67 1
2832 67 1
4229 67 1
4716 67 1
4721 67 1
4804 67 1
5035 67 1
5096 67 1
5207 67 1
5240 67 1
5476 67 1
5565 67 1
5597 67 1
6576 67 1
6702 67 1
8805 67 1
8817 67 1
8826 67 1
8827 67 1
8829 67 1
8833 67 1
8834 67 1
8836 67 1
8837 67 1
8839 67 1
37 68 1
2832 68 1
6059 68 1
9207 68 1
9226 68 1
10070 68 1
11 69 1
162 69 1
286 69 1
1040 69 1
1588 69 1
1589 69 1
1952 69 1
2962 69 1
3399 69 1
3921 69 1
4488 69 1
4625 69 1
4636 69 1
4659 69 1
4661 69 1
4663 69 1
4664 69 1
4666 69 1
5133 69 1
5347 69 1
5401 69 1
5414 69 1
6233 69 1
6531 69 1
6536 69 1
6577 69 1
6578 69 1
6580 69 1
6582 69 1
6591 69 1
6687 69 1
7124 69 1
7128 69 1
7129 69 1
7221 69 1
7222 69 1
7563 69 1
7705 69 1
7827 69 1
7983 69 1
8023 69 1
8094 69 1
8109 69 1
8152 69 1
8158 69 1
8167 69 1
8168 69 1
8169 69 1
8170 69 1
8171 69 1
8172 69 1
8173 69 1
8174 69 1
8178 69 1
8179 69 1
8180 69 1
8181 69 1
8187 69 1
8193 69 1
8198 69 1
8235 69 1
8701 69 1
8705 69 1
8968 69 1
8969 69 1
8992 69 1
8993 69 1
9039 69 1
9240 69 1
9296 69 1
9301 69 1
9315 69 1
9321 69 1
9357 69 1
9361 69 1
9363 69 1
9366 69 1
9367 69 1
9371 69 1
9372 69 1
9935 69 1
1745 70 1
3972 70 1
7031 70 1
7864 70 1
8038 70 1
8237 70 1
9988 70 1
584 71 1
1739 71 1
1833 71 1
1980 71 1
2241 71 1
2333 71 1
2339 71 1
4116 71 1
4713 71 1
5221 71 1
5593 71 1
5613 71 1
5891 71 1
5945 71 1
7766 71 1
8482 71 1
8534 71 1
9299 71 1
9380 71 1
289 72 1
290 72 1
291 72 1
628 72 1
658 72 1
769 72 1
778 72 1
795 72 1
796 72 1
797 72 1
856 72 1
872 72 1
881 72 1
965 72 1
980 72 1
1044 72 1
1045 72 1
1063 72 1
1193 72 1
1198 72 1
1301 72 1
1302 72 1
1325 72 1
1326 72 1
1328 72 1
1329 72 1
1330 72 1
1351 72 1
1352 72 1
1372 72 1
1373 72 1
1407 72 1
1430 72 1
1431 72 1
1433 72 1
1511 72 1
1924 72 1
2191 72 1
2858 72 1
3294 72 1
3301 72 1
3378 72 1
3444 72 1
3517 72 1
3632 72 1
3969 72 1
3991 72 1
4322 72 1
4485 72 1
4499 72 1
4515 72 1
4588 72 1
4589 72 1
4633 72 1
4636 72 1
4637 72 1
4649 72 1
4668 72 1
4819 72 1
4914 72 1
4929 72 1
4930 72 1
4966 72 1
4971 72 1
5019 72 1
5032 72 1
5123 72 1
5236 72 1
5302 72 1
5303 72 1
5440 72 1
5477 72 1
5542 72 1
5554 72 1
5565 72 1
5577 72 1
6063 72 1
6134 72 1
6137 72 1
6162 72 1
6167 72 1
6168 72 1
6193 72 1
6196 72 1
6199 72 1
6211 72 1
6212 72 1
6232 72 1
6257 72 1
6258 72 1
6259 72 1
6261 72 1
6262 72 1
6264 72 1
6266 72 1
6267 72 1
6268 72 1
6269 72 1
6271 72 1
6273 72 1
6275 72 1
6676 72 1
6677 72 1
6679 72 1
6692 72 1
7012 72 1
7083 72 1
7087 72 1
7088 72 1
7090 72 1
7110 72 1
7676 72 1
8106 72 1
8112 72 1
8282 72 1
8333 72 1
8451 72 1
8452 72 1
8551 72 1
8834 72 1
8927 72 1
9170 72 1
9184 72 1
9194 72 1
9197 72 1
9229 72 1
9230 72 1
9245 72 1
9246 72 1
9247 72 1
9248 72 1
9249 72 1
9251 72 1
9253 72 1
9254 72 1
9255 72 1
9258 72 1
9260 72 1
9263 72 1
9264 72 1
9268 72 1
9270 72 1
9285 72 1
9300 72 1
9307 72 1
9308 72 1
9309 72 1
9319 72 1
9324 72 1
9325 72 1
9334 72 1
9337 72 1
9339 72 1
9343 72 1
9350 72 1
9798 72 1
9830 72 1
10123 72 1
10176 72 1
10209 72 1
10213 72 1
6052 73 1
8592 73 1
8633 73 1
3069 74 1
4619 74 1
6071 74 1
8091 74 1
2270 75 1
2272 75 1
5158 75 1
8794 75 1
8805 75 1
80 76 1
223 76 1
558 76 1
759 76 1
843 76 1
895 76 1
906 76 1
911 76 1
912 76 1
919 76 1
1016 76 1
1073 76 1
1074 76 1
1300 76 1
1385 76 1
1448 76 1
1745 76 1
2106 76 1
2109 76 1
2197 76 1
2519 76 1
2595 76 1
2684 76 1
2743 76 1
2794 76 1
2845 76 1
3655 76 1
3966 76 1
3967 76 1
4241 76 1
4392 76 1
4414 76 1
4673 76 1
4701 76 1
4920 76 1
4932 76 1
5162 76 1
5164 76 1
5203 76 1
5216 76 1
5357 76 1
5416 76 1
5612 76 1
6223 76 1
6289 76 1
6358 76 1
6423 76 1
6456 76 1
6564 76 1
6731 76 1
6831 76 1
6924 76 1
7143 76 1
7152 76 1
7223 76 1
7338 76 1
7472 76 1
7591 76 1
7598 76 1
7856 76 1
8040 76 1
8044 76 1
8170 76 1
8334 76 1
8380 76 1
8430 76 1
8808 76 1
8844 76 1
8946 76 1
8961 76 1
9088 76 1
9191 76 1
9318 76 1
9333 76 1
9492 76 1
9527 76 1
9681 76 1
9735 76 1
9815 76 1
9820 76 1
9891 76 1
9983 76 1
98 77 1
522 77 1
726 77 1
769 77 1
1449 77 1
1565 77 1
2382 77 1
2998 77 1
3917 77 1
4016 77 1
4555 77 1
7232 77 1
7545 77 1
7626 77 1
9047 77 1
9725 77 1
10102 77 1
10104 77 1
10107 77 1
2767 78 1
3013 78 1
3551 78 1
3899 78 1
3900 78 1
3903 78 1
3906 78 1
3960 78 1
5744 78 1
5905 78 1
6502 78 1
6724 78 1
6982 78 1
8371 78 1
9523 78 1
9646 78 1
807 79 1
5943 79 1
783 80 1
3930 80 1
4756 80 1
7778 80 1
20 81 1
32 81 1
194 81 1
253 81 1
265 81 1
1454 81 1
1631 81 1
1897 81 1
1947 81 1
2305 81 1
2540 81 1
2545 81 1
2726 81 1
2739 81 1
2862 81 1
2902 81 1
2907 81 1
2938 81 1
2940 81 1
2966 81 1
3028 81 1
3208 81 1
3282 81 1
3674 81 1
3815 81 1
3836 81 1
4198 81 1
4545 81 1
4829 81 1
4850 81 1
4861 81 1
4886 81 1
4979 81 1
5224 81 1
5329 81 1
5479 81 1
5747 81 1
5753 81 1
5887 81 1
5920 81 1
5944 81 1
