comment;80;con
classer;80;ver
acquérir;80;ver
poursuivre;79;ver
poser;79;ver
indice;79;nom
décrire;79;ver
catégorie;79;nom
aide;79;nom
1932;79;num
tant;78;adv_sup
privé;78;adj
local;78;adj
existant;78;adj
aspect;78;nom
référence;77;nom
prêt;77;adj
presque;77;adv_sup
laquelle;77;pro_rel
exposition;77;nom
conception;77;nom
vérité;76;nom
library;76;nr
intelligence;76;nom
influence;76;nom
employé;76;nom
détail;76;nom
classe;76;nom
beau;76;adj
autant;76;adv_sup
tour;75;nom
rien;75;pro_ind
qualité;75;nom
jamais;75;adv_sup
importer;75;ver
gouvernement;75;nom
existence;75;nom
disque;75;nom
devant;75;pre
consacrer;75;ver
compléter;75;ver
15;75;num
réduire;74;ver
romain;74;adj
phrase;74;nom
inventaire;74;nom
fixer;74;ver
dépôt;74;nom
double;74;adj
distribution;74;nom
concevoir;74;ver
commercial;74;adj
éviter;73;ver
synthétique;73;adj
graphique;73;nom
dossier;73;nom
considérable;73;adj
comparer;73;ver
1933;73;num
utilisation;72;nom
rapporter;72;ver
parce_que;72;con
jeu;72;nom
fonder;72;ver
direct;72;adj
naître;71;ver
avantage;71;nom
atteindre;71;ver
atlas;71;nom
vrai;70;adj
publicité;70;nom
psychologie;70;nom
procéder;70;ver
possibilité;70;nom
observation;70;nom
enregistrer;70;ver
désigner;70;ver
cadre;70;nom
blanc;70;adj
retrouver;69;ver
rester;69;ver
r;69;nr
précis;69;adj
milieu;69;nom
inscription;69;nom
imposer;69;ver
directement;69;adv
diffusion;69;nom
voie;68;nom
religieux;68;adj
exact;68;adj
enregistrement;68;nom
définir;68;ver
colonne;68;nom
choix;68;nom
artiste;68;nom
aider;68;ver
adopter;68;ver
uns;67;pro_ind
transformer;67;ver
transformation;67;nom
tirage;67;nom
sentiment;67;nom
renseignement;67;nom
postal;67;adj
lequel;67;pro_rel
intérieur;67;nom
intéresser;67;ver
industrie;67;nom
fournir;67;ver
destruction;67;nom
copie;67;nom
angleterre;67;nom
acte;67;nom
éventuellement;66;adv
étendue;66;nom
unique;66;adj
union;66;nom
tirer;66;ver
supérieur;66;adj
fond;66;nom
correspondant;66;adj
contraire;66;nom
conférence;66;nom
combinaison;66;nom
choisir;66;ver
branche;66;nom
apprendre;66;ver
16;66;num
vaste;65;adj
tard;65;adv_sup
surface;65;nom
partir;65;ver
multiple;65;adj
fr;65;nr
enfant;65;nom
conservation;65;nom
civilisation;65;nom
ville;64;nom
total;64;adj
réel;64;adj
relief;64;nom
entendre;64;ver
cependant;64;con
assurer;64;ver
500;64;num
241;64;num
20;64;num
économie;63;nom
or;63;con
mécanique;63;nom
dégager;63;ver
comporter;63;ver
cinq;63;adj_num
and;63;nr
accompagner;63;ver
unes;62;pro_ind
symbole;62;nom
rapide;62;adj
nécessité;62;nom
exiger;62;ver
affaire;62;nom
11;62;num
vendre;61;ver
typographique;61;adj
réseau;61;nom
radio;61;nom
multiplier;61;ver
large;61;adj
guide;61;nom
discours;61;nom
conduire;61;ver
bibliologique;61;nr
échange;60;nom
séparer;60;ver
proposition;60;nom
propagande;60;nom
individuel;60;adj
définition;60;nom
commerce;60;nom
belgique;60;nom
annonce;60;nom
adresse;60;nom
reconnaître;59;ver
précieux;59;adj
poste;59;nom
intermédiaire;59;nom
expérience;59;nom
correspondre;59;ver
américain;59;adj
actuel;59;adj
travers;58;nom
récent;58;adj
relever;58;ver
rationnel;58;adj
propriété;58;nom
modèle;58;nom
largement;58;adv
combiner;58;ver
chacune;58;pro_ind
243;58;num
222;58;num
successif;57;adj
rubrique;57;nom
remplacer;57;ver
objectif;57;adj
mille;57;nom_sup
libre;57;adj
introduire;57;ver
franc;57;adj
encre;57;nom
bois;57;nom
24;57;num
âme;56;nom
vol;56;nom
vivre;56;ver
style;56;nom
révolution;56;nom
photographique;56;adj
jouer;56;ver
distance;56;nom
